Timestamp,X,Y,Z,Heading,Gyro_X,Gyro_Y,Gyro_Z
1749451227.364101,-5.441667021876711,-6.992660518410973,-210.89278846153846,0.0,0.6880919933319092,0.5051587820053101,-9.565733909606934
1749451227.3741243,-5.496898394627702,-7.286381471511391,-214.0110576923077,0.0,0.6474401950836182,0.22876617312431335,-9.302892684936523
1749451227.3840868,-5.260440258959567,-7.415175154448614,-212.45192307692307,0.0,0.8638514280319214,0.40990597009658813,-9.56015396118164
1749451227.3941398,-5.046475381494398,-7.531717241317755,-210.89278846153846,0.0,0.6920775175094604,0.19030636548995972,-9.266824722290039
1749451227.4040768,-4.852864041890131,-7.63717319196874,-214.0110576923077,0.0,0.6721501350402832,0.2048533409833908,-9.386188507080078
1749451227.4141083,-4.677670073725725,-7.732597594789662,-214.0110576923077,0.0,0.6346866488456726,0.30688148736953735,-9.388978958129883
1749451227.4241195,-4.5191414980327895,-7.81894471520738,-215.5701923076923,0.0,0.6763348579406738,0.3009032607078552,-9.355899810791016
1749451227.4343846,-4.2324755040745945,-7.897078040280546,-215.5701923076923,0.0,0.7935077548027039,0.34255144000053406,-9.571313858032227
1749451227.4440591,-3.6866437476201703,-7.967778915006635,-210.89278846153846,0.0,0.600810170173645,0.09306080639362335,-9.39455795288086
1749451227.4542804,-3.0495168909394703,-8.031754356836192,-215.5701923076923,0.0,0.567531406879425,0.028695419430732727,-9.44597053527832
1749451227.4640899,-2.472996807425263,-7.952659081406251,-215.5701923076923,0.0,0.6649762392044067,0.0771189033985138,-9.51292610168457
1749451227.474119,-1.9513182486621137,-7.8810877511591775,-218.68846153846152,0.0,0.7060266733169556,0.016539722681045532,-9.530263900756836
1749451227.4841104,-1.7656991718748978,-7.816324647956025,-220.24759615384613,0.0,0.6946680545806885,0.07253562659025192,-9.656004905700684
1749451227.4941316,-1.597737116176563,-8.031693541048377,-215.5701923076923,0.0,0.5663357973098755,-0.09246299415826797,-9.56155014038086
1749451227.5042343,-1.445752453400637,-8.22657546514113,-212.45192307692307,0.0,0.5362454056739807,-0.13211844861507416,-9.671747207641602
1749451227.5141678,-1.3082253312814098,-8.402919246704458,-212.45192307692307,0.0,0.5290716290473938,-0.11856783926486969,-9.707418441772461
1749451227.5240998,-1.1837804744204716,-8.562488328910222,-214.0110576923077,0.0,0.6420598030090332,0.02351430058479309,-9.747272491455078
1749451227.5341184,-0.7847387317296219,-8.569892034699656,-212.45192307692307,0.0,0.6619871258735657,-0.036068543791770935,-9.618541717529297
1749451227.5441294,-0.42365582020630155,-8.576591463246865,-210.89278846153846,0.0,0.7339249849319458,-0.06297047436237335,-9.655606269836426
1749451227.554376,-0.09692090471471038,-8.582653608949025,-209.33365384615382,0.0,0.7873302698135376,-0.3007039725780487,-9.61355972290039
1749451227.5641418,-0.23091864979091378,-8.725125455316155,-210.89278846153846,0.0,0.7494682669639587,0.06376757472753525,-9.805061340332031
1749451227.5783627,-0.49538720388128876,-9.128013214308325,-214.0110576923077,0.0,0.26343977451324463,0.0001992732286453247,-9.510135650634766
1749451227.5845053,-0.7346982024753278,-9.492576299161065,-214.79062499999998,0.0,0.3616816997528076,0.281374454498291,-9.806655883789062
1749451227.5946782,-0.9512447573524744,-9.8224603434551,-215.5701923076923,0.0,0.30110251903533936,0.035869255661964417,-9.69287109375
1749451227.604321,-1.1471923353903255,-10.120964189657684,-214.79062499999998,0.0,0.32142841815948486,0.017934631556272507,-9.83276081085205
1749451227.6144264,-1.3245004133538008,-10.185595436397389,-215.5701923076923,0.0,0.5163180828094482,-0.08110438287258148,-9.931002616882324
1749451227.627403,-1.4849420727519917,-10.244078640293086,-216.3497596153846,0.0,0.37602943181991577,-0.17755284905433655,-9.767797470092773
1749451227.634609,-1.6301217307193432,-10.29699863358074,-214.79062499999998,0.0,0.27918243408203125,0.010362233966588974,-9.90609359741211
1749451227.644375,-1.7614911842359628,-10.34488461633919,-214.79062499999998,0.0,0.09724555164575577,-0.06775306165218353,-9.744083404541016
1749451227.6543677,-1.8803641281337031,-10.388215448504166,-213.23149038461537,0.0,0.3290008306503296,0.08389422297477722,-9.962687492370605
1749451227.6647232,-1.9879292920713596,-10.427424438477447,-209.33366177632257,0.0,0.35171806812286377,-0.040651835501194,-9.938973426818848
1749451227.6769814,-2.085262327851174,-10.46290367621813,-209.33366177632257,0.0,0.32222551107406616,-0.07612253725528717,-10.011110305786133
1749451227.684426,-2.1733365659516135,-10.495007954147608,-210.89278846153846,0.0,0.19548746943473816,-0.0918651670217514,-9.977832794189453
1749451227.694483,-2.2530327488430872,-10.455567229881847,-214.0110576923077,0.0,0.14646615087985992,-0.13371264934539795,-10.053556442260742
1749451227.704442,-2.3251478384207513,-10.419878301501093,-209.33365384615382,0.0,0.13849520683288574,-0.07133997231721878,-10.070892333984375
1749451227.7150264,-2.3904029856294606,-10.387584279697249,-206.2153846153846,0.0,0.15463638305664062,0.0316845178604126,-10.162958145141602
1749451227.7256155,-2.449450741977665,-10.358362224234282,-206.2153846153846,0.0,0.06954650580883026,-0.02769903838634491,-10.214967727661133
1749451227.7345304,-2.5028815850557886,-10.33191991454423,-209.33365384615382,0.0,0.01494552195072174,-0.19449110329151154,-10.093011856079102
1749451227.744582,-2.5512298233145736,-10.307992927520312,-207.77451923076922,0.0,0.07592327147722244,-0.0723363533616066,-10.13067626953125
1749451227.7543821,-2.5949789391513973,-10.286341993284971,-203.0971153846154,0.0,0.11438308656215668,0.06476394832134247,-10.16455078125
1749451227.7651038,-2.634566423735586,-9.992779295638321,-203.0971153846154,1.571945898867826,0.11876711249351501,0.1528429090976715,-10.1607666015625
1749451227.7754242,-2.6703881519211006,-9.72714172682182,-206.2153846153846,3.374784013764315,0.0316845141351223,0.1819368451833725,-9.993375778198242
1749451227.7848246,-2.7028023409958113,-9.486772911102696,-217.12932692307692,5.054569476308468,0.18711797893047333,0.2869540750980377,-10.103972434997559
1749451227.7945416,-2.732133132854922,-9.269269160290706,-217.12932692307692,6.816671443757992,0.1372995674610138,0.564143717288971,-10.224931716918945
1749451227.8043823,-2.7586738354203253,-9.072455436853248,-203.0971153846154,8.458501249381197,0.5404301881790161,0.3445442020893097,-9.966872215270996
1749451227.8181584,-2.7826898557201227,-8.894363603537803,-207.77451923076922,10.86566749572684,0.04583294689655304,-0.5545786023139954,-9.291534423828125
1749451227.8254728,-2.8044213539591243,-8.733212741997773,-215.5701923076923,15.13178542762266,0.6486358642578125,0.9479448795318604,-9.990585327148438
1749451227.8350596,-2.824085645121063,-8.45040638708942,-206.2153846153846,19.106719859792786,-0.2869540750980377,-0.383402556180954,-9.38100814819336
1749451227.8445435,-2.8418793721185533,-8.194501964654162,-206.2153846153846,22.810345523609893,0.8656448125839233,0.8913511037826538,-10.677482604980469
1749451227.8543463,-2.857980472222308,-7.825955473956602,-218.68846153846152,25.789709838797712,-0.16998045146465302,-0.44318461418151855,-9.394956588745117
1749451227.866534,-2.87254995643391,-7.35548198296149,-215.5701923076923,28.565717961911844,0.6904832720756531,0.8285799622535706,-10.044189453125
1749451227.8760135,-2.8857335195958806,-6.929762246114006,-204.65624206983125,31.152249960625,0.43282240629196167,0.09007170051336288,-9.658197402954102
1749451227.8844674,-2.8976629973401393,-6.54453906603599,-207.77451923076922,32.498986597172504,0.6681646108627319,0.30508798360824585,-9.718578338623047
1749451227.894576,-2.908457684444351,-6.19596021091949,-212.45192307692307,33.69972552544571,0.668961763381958,0.2000707983970642,-9.966672897338867
1749451227.9045,-2.9182255277797213,-5.8805398922080245,-209.33365384615382,33.91991426681649,0.013949159532785416,0.05480026453733444,-9.633288383483887
1749451227.9167025,-2.927064205779727,-5.595123906710541,-210.89278846153846,33.71181545443598,0.381808340549469,0.35131949186325073,-10.079662322998047
1749451227.9247074,-2.9350621052244588,-5.3368580945691475,-210.89278846153846,33.44830132993806,0.20704534649848938,0.04842350259423256,-9.54859733581543
1749451227.9344823,-2.94229920510843,-5.1031597976602665,-207.77451923076922,32.90982258281867,0.6896861791610718,0.3429499864578247,-10.00672721862793
1749451227.9443889,-2.94884787643053,-4.891692033013208,-212.45192307692307,32.408097632352764,0.28057733178138733,0.10920197516679764,-9.567726135253906
1749451227.9546335,-2.9547736059040175,-4.7003401229803154,-210.89278846153846,31.940617852210103,0.4105037450790405,0.17017972469329834,-9.7169828414917
1749451227.9649522,-2.960135650823654,-4.52719054846038,-210.89278846153846,31.50504584221362,0.431427538394928,0.07811527699232101,-9.659591674804688
1749451227.9744732,-2.9649876316386554,-4.370511813707551,-210.89278846153846,31.099203741280892,0.5745059847831726,-0.00099636847153306,-9.588650703430176
1749451227.984402,-2.9693780681571877,-4.228737131373817,-208.55408653846155,30.721062338072127,0.6281106472015381,0.20086786150932312,-9.752254486083984
1749451227.9944522,-2.9733508647444467,-4.100448754635484,-206.99495985324566,30.329514431820197,0.4549418091773987,0.23713567852973938,-9.54062557220459
1749451228.0047486,-2.976945749366313,-3.984363799724903,-209.33366177632257,29.930785882185045,0.5587633848190308,0.2437116950750351,-9.541622161865234
1749451228.0164502,-2.980198670869012,-3.879321417092772,-209.33366177632257,29.449444951605432,0.5998137593269348,0.17097681760787964,-9.547002792358398
1749451228.024657,-2.983142158467575,-4.058241095842974,-207.77451923076922,28.973111260563776,0.6647770404815674,0.04184747114777565,-9.440589904785156
1749451228.034326,-2.985805647037991,-4.288633532344788,-209.33366177632257,28.529289659677413,0.6721501350402832,0.06615886092185974,-9.499774932861328
1749451228.0442245,-2.988215771465966,-4.497109906300876,-212.45192307692307,28.115761040550915,0.6841065287590027,0.1016295850276947,-9.470083236694336
1749451228.055017,-2.9903966329957825,-4.685754981450959,-213.23149038461537,27.903960742616682,0.6649762392044067,-0.07273488491773605,-9.488814353942871
1749451228.0662363,-2.9923700402427396,-4.856455208546654,-214.0110576923077,27.706616844476482,0.6338895559310913,0.13869448006153107,-9.66337776184082
1749451228.0749533,-2.994155727279308,-5.010917589859006,-217.12932692307692,27.522742626525858,0.1934947371482849,0.01932954043149948,-9.285954475402832
1749451228.0844173,-2.995771550975854,-5.150686749201202,-218.68846153846152,27.3319494446164,0.16400223970413208,0.23932768404483795,-9.522491455078125
1749451228.094329,-2.997233669569343,-5.277160378166712,-210.89278846153846,27.15417882459273,0.3017003536224365,-0.0625719428062439,-9.404521942138672
1749451228.1066628,-2.9985567042457117,-5.391603213045226,-203.0971153846154,26.926553096012572,0.5181115865707397,0.04981841892004013,-9.541024208068848
1749451228.1148224,-2.999753885351723,-5.495159682185556,-207.77451923076922,26.71446392955349,0.6030021905899048,0.022717192769050598,-9.665769577026367
1749451228.1246066,-3.0008371846984376,-5.588865350279125,-209.33365384615382,26.57883969651796,0.2357407510280609,-0.2771896719932556,-9.360681533813477
1749451228.1350176,-3.0018174352793228,-5.6736572740068825,-209.33365384615382,26.509235112086895,0.3321892321109772,-0.144672691822052,-9.554574966430664
1749451228.144952,-3.0027044396001874,-5.750383372606117,-210.89278846153846,26.303684568665535,0.3292000889778137,-0.1932954639196396,-9.508343696594238
1749451228.155344,-3.0035070677042404,-5.819810907062828,-207.77451923076922,25.90889740032,0.513129711151123,0.06297048181295395,-9.78931999206543
1749451228.174377,-3.0042333458725223,-5.8826341527215895,-209.33365384615382,25.54105637447878,0.16599497199058533,-0.22318652272224426,-9.78573226928711
1749451228.1842875,-3.004890536886716,-5.939481342038993,-207.77451923076922,25.164248287307945,0.19050563871860504,-0.2779867649078369,-9.794699668884277
1749451228.1968842,-3.0054852126569633,-5.990920946908216,-204.65624206983125,24.807734253032542,0.31983426213264465,-0.13052424788475037,-9.941763877868652
1749451228.2053745,-3.006023319940967,-6.037467363377953,-204.65624206983125,24.47555403383171,0.34892821311950684,0.0308874249458313,-10.105964660644531
1749451228.2148352,-3.006510239811567,-6.079586055612903,-210.89278846153846,24.166046728578976,0.11557874083518982,-0.08409349620342255,-9.964282035827637
1749451228.224415,-3.0069508414674693,-6.1176982105354165,-207.77451923076922,23.87766480072343,0.09047023952007294,0.10501722991466522,-10.032033920288086
1749451228.2343554,-3.0073495309252327,-6.15218494969472,-196.86056899290816,23.784508726913632,0.11996275186538696,0.012753516435623169,-9.962488174438477
1749451228.2449148,-3.007710295079435,-6.183391140482407,-198.4197115384615,23.733045339590205,0.35211658477783203,0.10541576892137527,-10.06511402130127
1749451228.2547762,-3.0080367415716185,-6.211628844806356,-198.4197115384615,23.685094578494184,0.29552286863327026,0.022318650037050247,-10.01968002319336
1749451228.2643316,-3.0083321348667047,-6.237180439709805,-195.3014423076923,23.60508235799132,0.2347443848848343,0.16938263177871704,-10.057939529418945
1749451228.2744107,-3.0085994288976448,-6.26030144114179,-201.53798076923076,23.31303509887378,0.07791600376367569,0.09983611106872559,-9.988792419433594
1749451228.2847939,-3.0088412966047478,-6.2812230591166305,-204.65624206983125,22.9288071721009,0.2186032235622406,0.23474439978599548,-10.16873550415039
1749451228.2942202,-3.009060156665085,-6.300154509814075,-203.0971153846154,22.570804668132762,0.14248068630695343,0.04324238747358322,-10.050168991088867
1749451228.304135,-3.00925819767926,-6.3172851077411,-204.65624206983125,22.073488582578573,0.2217915952205658,0.13132135570049286,-10.19145393371582
1749451228.3142097,-3.009437400057414,-6.332786158876973,-203.0971153846154,21.610116736102842,0.018731728196144104,-0.0512133352458477,-10.031237602233887
1749451228.3241084,-3.009599555823329,-6.346812673733055,-196.86056899290816,21.178372269464212,0.12155694514513016,0.13510754704475403,-10.214170455932617
1749451228.3341486,-3.009746286534664,-6.3595049174579055,-204.65624206983125,21.103961386475717,-0.028097588568925858,0.014148430898785591,-10.122505187988281
1749451228.3440962,-3.009879059498532,-6.370989812488774,-206.2153846153846,21.056150556725605,0.09923829138278961,0.23494365811347961,-10.325166702270508
1749451228.3541703,-3.0099992024445723,-6.381382207775968,-201.53798076923076,21.01160304839625,-0.09545208513736725,0.04403948411345482,-10.133464813232422
1749451228.364128,-3.010107916802245,-6.390786027272361,-206.2153846153846,20.948574975000056,0.033278703689575195,0.140487939119339,-10.277141571044922
1749451228.3741791,-3.0102062897151263,-6.399295309172915,-203.0971153846154,20.337773461424533,-0.04384021461009979,0.02650339901447296,-10.070096969604492
1749451228.3841197,-3.0102953049123458,-6.612472580992573,-199.97884615384615,19.768662118739336,0.09066952764987946,0.12075984477996826,-10.082052230834961
1749451228.3941574,-3.0103758525458755,-6.942357731411064,-199.97884615384615,19.238395390226945,0.17675575613975525,0.12315112352371216,-10.063918113708496
1749451228.4041185,-3.0104487380920504,-7.5148324955640255,-206.2153846153846,18.855629186999728,0.20784243941307068,0.11557873338460922,-9.994173049926758
1749451228.414172,-3.0105146904063327,-8.032850642445709,-206.9949519230769,18.873254268426813,0.2680231034755707,0.43840205669403076,-9.943357467651367
1749451228.4241467,-3.010574369011865,-8.50159235352493,-203.09710745444664,18.985630069775038,0.3397616147994995,0.02869541198015213,-9.86544132232666
1749451228.4341958,-3.0106283706947026,-8.925745045912484,-203.09710745444664,19.157030896982846,0.8499022126197815,0.48802122473716736,-10.309223175048828
1749451228.444117,-3.010677235471674,-9.309550246532242,-205.43580937752355,19.32488945690383,0.38380110263824463,-0.47327497601509094,-9.436006546020508
1749451228.454255,-3.0107214519905487,-9.656846007390405,-206.2153846153846,19.481290854569416,0.7552472352981567,0.39217057824134827,-10.272756576538086
1749451228.4641383,-3.0107614624165153,-9.971105286095552,-203.87668269230767,19.627017096968352,0.43899989128112793,-0.11318744719028473,-9.43919563293457
1749451228.4741843,-3.010797666853834,-10.255470675434738,-200.75841346153845,19.72691018964284,0.6145600080490112,0.2943271994590759,-9.743288040161133
1749451228.484141,-3.010830427346878,-10.649769392282275,-199.97884615384615,19.681031493811595,0.624722957611084,0.3907756805419922,-9.766403198242188
1749451228.4941773,-3.0108600715005767,-11.006560474455831,-203.0971153846154,19.529181707168124,0.39615607261657715,0.08588696271181107,-9.483434677124023
1749451228.5041528,-3.0108868957564683,-11.329411832777144,-206.2153846153846,19.25386885361179,0.708816409111023,0.4479672312736511,-9.896129608154297
1749451228.5143518,-3.010911168357111,-11.621551980829423,-204.65624206983125,19.131174992529,0.23434583842754364,-0.11438308656215668,-9.448362350463867
1749451228.5242767,-3.0109331320285118,-11.885902320093194,-207.77451923076922,19.125958118275726,0.6544147729873657,0.11059688776731491,-9.654411315917969
1749451228.5341895,-3.010953006407384,-12.125106353961094,-207.77451923076922,18.836092676129997,0.5876580476760864,0.04922060668468475,-9.517311096191406
1749451228.544162,-3.0109709902375172,-12.341556122771802,-199.97884615384615,18.532798044715346,0.5338541865348816,0.06855014711618423,-9.459918975830078
1749451228.554171,-3.010987263357212,-12.537416124213426,-198.4197115384615,18.2502047454495,0.6396684646606445,0.10461868345737457,-9.547599792480469
1749451228.5642056,-3.0110019884976658,-12.71464495830038,-201.53798076923076,17.98689981183595,0.5663357973098755,-0.15642982721328735,-9.37961196899414
1749451228.5742157,-3.0110153129102826,-13.01199986983749,-204.65624206983125,17.741566719206478,0.5902485847473145,0.045633669942617416,-9.50296401977539
1749451228.5842075,-3.011027369839189,-13.418053875080448,-206.2153846153846,17.52852571938766,0.5470062494277954,-0.039057642221450806,-9.386587142944336
1749451228.5955346,-3.0110382798536737,-14.059453331168996,-206.2153846153846,17.417561120378366,0.6097774505615234,0.1412850320339203,-9.460318565368652
1749451228.604775,-3.011048152053882,-14.639839714043916,-206.2153846153846,17.359818158207577,0.668961763381958,0.08907533437013626,-9.415283203125
1749451228.6144898,-3.011057085161816,-15.165016887533955,-201.53798076923076,17.30601643374863,0.6492336392402649,0.0033876486122608185,-9.308272361755371
1749451228.6243434,-3.0110651685085545,-15.640236623374014,-199.97884615384615,17.28344779492456,0.7765694856643677,0.01972809061408043,-9.363869667053223
1749451228.634965,-3.0110724829275655,-16.070251118922492,-203.0971153846154,17.262419575349764,0.7656095027923584,-0.05460099130868912,-9.306878089904785
1749451228.645986,-3.0110791015630385,-16.459360519134876,-204.65624206983125,17.148114831278324,0.8070583939552307,0.17277027666568756,-9.472274780273438
1749451228.6548502,-3.0110850906013287,-16.674469568066296,-203.0971153846154,17.041611941338328,0.6998491287231445,0.0731334388256073,-9.34274673461914
1749451228.6645205,-3.011090509932819,-16.869116385502533,-199.97884615384615,16.83834860628686,0.706624448299408,0.13749882578849792,-9.477256774902344
1749451228.674442,-3.011095413750824,-17.045247439617953,-199.97884615384615,16.64895898140571,0.6316975355148315,0.03387652337551117,-9.411096572875977
1749451228.685305,-3.011099851093524,-17.204624040953707,-206.2153846153846,16.693210392706266,0.5762994289398193,0.06217338517308235,-9.531259536743164
1749451228.6956725,-3.0111038663343455,-17.48582630547015,-206.2153846153846,16.734441430190486,0.600810170173645,0.05460098385810852,-9.641059875488281
1749451228.7044337,-3.0111074996256972,-17.877262789496893,-203.0971153846154,16.750885562351048,0.6259186267852783,0.03646708279848099,-9.55337905883789
1749451228.7145348,-3.0111107873004928,-18.2314639085234,-199.97884615384615,16.76620730259799,0.652023434638977,-0.20206351578235626,-9.704428672790527
1749451228.724383,-3.01111376223548,-18.551971673739935,-203.0971153846154,16.698903964403947,0.6265164613723755,0.09106806665658951,-9.859264373779297
1749451228.7349212,-3.0111164541800086,-18.568021249870757,-207.77451923076922,16.63619440603428,0.06117701157927513,-0.07652109861373901,-9.424051284790039
1749451228.7447832,-3.011118890053524,-18.58254411132444,-201.53798076923076,16.577765079697144,0.16699133813381195,0.3094720244407654,-9.85268783569336
